record_id,decisionNumber,decisionDate,authority_id,authority_name,status,domains,urls
4726976,2а-1486/2022,2022-03-09,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['задрочи.mom'],[]
4726982,2а-1474/2022,2022-03-09,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['wed.ebalovo.porn'],[]
4727002,2а-1446/2022,2022-05-30,249,Миасский городской суд - Челябинская область,blocked,['a1.100spravok.com'],[]
4727066,2а-1446/2022,2022-05-30,249,Миасский городской суд - Челябинская область,blocked,['70.stud-spravka.ru'],[]
4727104,2а-1486/2022,2022-03-09,2306,Калининский районный суд г. Челябинска - Челябинская область,blocked,['порно.today'],[]
4727252,2а-1723/2022,2022-06-28,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['any-diplomm24.com'],[]
4727317,б/н,2022-07-18,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['seksitelky.com'],[]
4727374,б/н,2022-07-18,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['dolinalubovi.org'],[]
4727731,2а-5995/2022,2022-07-15,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sweet.74girls.com'],[]
4728407,2а-1886/2022,2022-07-15,181,Правобережный районный суд г. Магнитогорска - Челябинская область,blocked,['bel-cosmetics.ru'],[]
4730656,2а-4424/2022,2022-05-30,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['j.avroramodels.net'],['https://j.avroramodels.net']
4730658,2а-1555/2022,2022-06-17,249,Миасский городской суд - Челябинская область,blocked,['diplomans-rossian.com'],['http://diplomans-rossian.com/kupit-diplom-miass']
4731943,2а-839/2022,2022-08-04,782,Еманжелинский городской суд - Челябинская область,blocked,['emanzhelinsk.specpravapiter.com'],[]
4731957,2а-5121/2022,2022-07-04,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex2.sexosev.sex'],[]
4731980,2а-2499/2022,2022-06-02,560,Тракторозаводский районный суд г. Челябинска - Челябинская область,blocked,['vuzinfo-1y.net'],[]
4732104,2а-1450/2022,2022-05-24,249,Миасский городской суд - Челябинская область,blocked,['66.spravo4ki.ru'],[]
4732174,2а-423/2022,2022-06-14,1722,Каслинский городской суд - Челябинская область,blocked,['chelyabinsk.poluchideplom.com'],[]
4732198,2а-5198/2022,2022-07-20,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['prostutytkiruc.org'],['https://prostutytkiruc.org/']
4734056,2а-1451/2022,2022-07-11,1250,Озерский городской суд - Челябинская область,blocked,['krasnodar.fort-pravamd.com'],[]
4734068,2а-1518/2022,2022-07-19,1250,Озерский городской суд - Челябинская область,blocked,['darkstore.club'],['https://darkstore.club/forums/obnal-zalivy-obmen.56/?ysclid=l4y4n1se5c214348234']
4734130,2а-5606/2022,2022-07-19,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['syzran.sex-tut.com'],['https://syzran.sex-tut.com']
4734146,2а-1534/2022,2022-07-29,1250,Озерский городской суд - Челябинская область,blocked,['volgograd-1.kupit-prava-1.com'],[]
4734366,2а-1533/2022,2022-07-29,1250,Озерский городской суд - Челябинская область,blocked,['prostitutki-surguta.ru'],[]
4734497,2а-385/2022,2022-07-15,1396,Усть-Катавский городской суд - Челябинская область,blocked,['a.semyanich-shop-1.world'],[]
4734564,б/н,2022-07-18,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['kamensk-uralyskiy.pr-13.com'],[]
4734606,2а-386/2022,2022-07-15,1396,Усть-Катавский городской суд - Челябинская область,blocked,['a.semyanich-forum-15.xyz'],[]
4734610,2а-1489/2022,2022-07-19,1250,Озерский городской суд - Челябинская область,blocked,['surgut-mirsexa.ru'],[]
4734705,2а-1519/2022,2022-07-19,1250,Озерский городской суд - Челябинская область,blocked,['antimigalki.space'],['https://antimigalki.space/forums/obnalichka.37/?ysclid=l4y3hoes6d731957908']
4734721,2а-1438/2022,2022-07-11,1250,Озерский городской суд - Челябинская область,blocked,['spravkal-dla-kredjtov.com'],['https://spravkal-dla-kredjtov.com/catalog/trudovye-knizhki-so-stazhem']
4734799,2а-1516/2022,2022-07-19,1250,Озерский городской суд - Челябинская область,blocked,['vipintimbookl.ru'],['https://vipintimbookl.ru/intimblog/girls-kasli/']
4734834,2а-388/2022,2022-07-15,1396,Усть-Катавский городской суд - Челябинская область,blocked,['a.semenarnia-semena-7.life'],[]
4735259,б/н,2022-07-18,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['go.mobile.cheleba.vip'],[]
4735352,2а-473/2022,2022-07-22,1367,Увельский районный суд - Челябинская область,blocked,['russia-intim-doska.online'],[]
4735512,2а-5607/2022,2022-07-19,103,Центральный районный суд г. Челябинска - Челябинская область,blocked,['sex3.sexsurgut.online'],['https://sex3.sexsurgut.online']
4735514,2а-374/2022,2022-07-13,1396,Усть-Катавский городской суд - Челябинская область,blocked,['2022.kupit-pasport-rf.online'],['http://2022.kupit-pasport-rf.online']
4735592,2а-1512/2022,2022-07-19,1250,Озерский городской суд - Челябинская область,blocked,['sam-moskpravag.com'],[]
4735676,2а-471/2022,2022-07-22,1367,Увельский районный суд - Челябинская область,blocked,['ujnouralsk.sexznakom.com'],[]
4735762,2а-469/2022,2022-07-22,1367,Увельский районный суд - Челябинская область,blocked,['sex-intim-uslugi.online'],[]
4742763,2a-794/2022,2022-01-27,66,Курчатовский районный суд г. Челябинска - Челябинская область,blocked,['yaporn.work'],[]
4742975,2а-830/2022,2022-07-18,790,Коркинский городской суд - Челябинская область,blocked,['korkino.pravatech.com'],[]
4743078,2а-870/2022,2022-07-25,790,Коркинский городской суд - Челябинская область,blocked,['alekseevka.prostitutki24.city'],[]
4743161,2а-697/2022,2022-07-29,561,Агаповский районный суд - Челябинская область,blocked,['magnitogorsk.pr-13.com'],['https://magnitogorsk.pr-13.com/place-v-sayne']
4743218,2а-2732/2022,2022-06-24,210,Металлургический районный суд г. Челябинска - Челябинская область,blocked,['mos-prava.net'],[]
4743274,2а-697/2022,2022-07-29,561,Агаповский районный суд - Челябинская область,blocked,['magnitogorsk.prostitutki.store'],['https://magnitogorsk.prostitutki.store/place_y-sayne']
4743381,2а-703/2022,2022-07-29,561,Агаповский районный суд - Челябинская область,blocked,['sex1.sexomagnit.club'],['https://sex1.sexomagnit.club/new/']
